TransactionAmount,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,AccountBalance,TransactionAmount_binned,CustomerAge_binned,Target
0.2657737707481043,1,2,0.016129032258064557,3,0.3275862068965517,0.04573918748327928,medium,young,1
0.3265706021835995,1,2,0.12903225806451613,3,0.4413793103448276,0.011041397510476086,medium,young,1
0.01133491414128254,0,2,0.3709677419354839,1,0.5689655172413793,0.08293752529115922,low,adult,0
0.2215285196862704,0,2,0.8225806451612903,2,0.38275862068965516,0.2558551134186656,medium,senior,0
0.22112202621361754,1,2,0.532258064516129,1,0.8758620689655173,0.34164743082153753,medium,adult,0
0.044385960340829145,1,1,0.7903225806451613,0,0.46551724137931033,0.9950869612562968,low,senior,2
0.08819866065612214,1,1,0.16129032258064518,3,0.4551724137931034,0.05496029372026398,low,young,1
0.05439195351382338,1,0,0.7096774193548387,2,0.27586206896551724,0.29418609184539085,low,senior,1
0.16504156135185136,1,1,0.11290322580645162,3,0.2517241379310345,0.08219408284341866,low,young,1
0.03141464939937984,0,1,0.6290322580645161,2,0.14482758620689656,0.23080863146092492,low,adult,1
0.15233082314928212,0,1,0.8064516129032258,2,0.17586206896551726,0.3049807955237505,low,senior,1
0.20129765223962268,1,1,0.4838709677419355,1,0.06206896551724138,0.3716782036924756,medium,adult,2
0.058269275868358644,1,1,0.08064516129032262,3,0.1413793103448276,0.055727935018021424,low,young,1
0.2961461291919639,1,0,0.4516129032258065,1,0.489655172413793,0.3628926767557946,medium,adult,2
0.13744169684967558,1,1,0.9838709677419355,2,0.7482758620689656,0.2738348589812016,low,senior,1
0.1820778070198296,1,2,0.4838709677419355,1,0.7448275862068966,0.4403095032917158,low,adult,0
0.31328139250071657,0,1,0.6129032258064516,1,0.32413793103448274,0.5617521042916662,medium,adult,2
0.002871511582458243,1,2,0.5161290322580645,0,0.393103448275862,0.9334619009272195,low,adult,0
0.10478672121322667,0,1,0.3870967741935484,1,0.6068965517241379,0.16695996569140822,low,adult,2
0.1553847356489564,1,1,0.6129032258064516,2,0.7413793103448276,0.1958426375671014,low,adult,1
0.2714125648174688,1,1,0.11290322580645162,3,0.4068965517241379,0.12436662871032231,medium,young,1
0.06098444380748886,0,2,0.6774193548387097,1,0.020689655172413793,0.2396035690615014,low,senior,0
0.09842353492977564,0,1,0.22580645161290325,1,0.32068965517241377,0.05886773580771057,low,young,2
0.06946348073064595,1,0,0.4193548387096775,1,0.7241379310344828,0.25173727577412797,low,adult,2
0.07449774604580868,1,2,0.27419354838709675,1,0.43103448275862066,0.4217032763898542,low,young,0
0.012773275659900461,1,0,0.7096774193548387,2,0.15517241379310343,0.38750156284239695,low,senior,1
0.12177085233342885,0,2,0.12903225806451613,3,0.9310344827586207,0.4326465341197063,low,young,1
0.12083279047346066,1,0,0.30645161290322587,1,0.1413793103448276,0.44288063110600845,low,young,2
0.11001381035516064,1,2,0.06451612903225812,3,0.35517241379310344,0.035822364308309484,low,young,1
0.04756494775516586,1,1,0.4193548387096775,0,0.20344827586206898,0.979703886738627,low,adult,2
0.0625530916955468,1,1,0.016129032258064557,3,0.23103448275862065,0.08477260475077203,low,young,1
0.0906741016754827,1,2,0.5161290322580645,0,0.19655172413793104,0.7008988528400713,low,adult,0
0.09560413789509341,1,0,0.32258064516129037,1,0.3172413793103448,0.030333930686427268,low,young,2
0.17986293873934908,0,1,0.6451612903225806,1,0.24137931034482757,0.42688855219624733,low,adult,2
0.13531542330041432,1,2,0.5,0,0.5517241379310345,0.475615625466332,low,adult,0
0.08049091904005003,1,2,0.25806451612903225,0,0.506896551724138,0.0956170505097219,low,young,0
0.012663835109570837,1,1,0.7419354838709677,0,0.20344827586206898,0.6566411727300472,low,senior,2
0.2959116137269719,1,0,0.4838709677419355,0,0.3620689655172414,0.7028125785622389,medium,adult,2
0.004872710217057092,0,2,0.6451612903225806,0,0.5827586206896552,0.8592379782129688,low,adult,0
0.20465382911639785,1,2,0.09677419354838712,3,0.3103448275862069,0.046408016810134484,medium,young,1
0.37348932954634284,0,2,0.6774193548387097,2,0.08275862068965517,0.266373546892666,medium,senior,0
0.11652291737238449,1,0,0.5645161290322581,1,0.15517241379310343,0.1901397752464586,low,adult,2
0.12007191807593089,1,1,0.04838709677419356,3,0.43103448275862066,0.03473879357977622,low,young,1
0.23027334080308517,1,2,0.016129032258064557,3,0.8620689655172414,0.0856740119139005,medium,young,1
0.3355707845845167,1,0,0.1774193548387097,1,0.21379310344827585,0.0700603761307921,medium,young,2
0.2649607838027985,0,1,0.532258064516129,1,0.40344827586206894,0.5113458997065218,medium,adult,2
0.4473356437449514,0,1,0.14516129032258068,3,0.603448275862069,0.1190926237872007,medium,young,1
0.01308075149177893,1,0,0.6290322580645161,1,0.23448275862068962,0.0067077867866212615,low,adult,2
0.0767959976027308,1,1,0.8548387096774193,2,0.4241379310344827,0.13541609250413736,low,senior,1
0.059806655027750996,1,1,0.30645161290322587,0,0.5689655172413793,0.5069934676548761,low,young,2
0.19965604398467832,1,1,0.19354838709677424,1,0.04827586206896552,0.5915731537957913,low,young,2
0.05121817755426428,0,2,0.03225806451612906,3,0.5413793103448277,0.6239391156933577,low,young,1
0.043244651744534485,1,1,0.5967741935483871,0,0.5310344827586208,0.07260058319228542,low,adult,2
0.10209239909320686,1,1,0.14516129032258068,1,0.4689655172413793,0.6263206858491849,low,young,2
0.06758214555593192,1,0,0.22580645161290325,1,0.7758620689655172,0.5279160622555749,low,young,2
0.15980404930036218,1,2,0.4516129032258065,1,0.1413793103448276,0.6262682550074815,low,adult,0
0.05978580920864059,1,2,0.6612903225806451,2,0.24137931034482757,0.4062334893262906,low,senior,0
0.3941579591943091,1,1,0.14516129032258068,3,0.02413793103448276,0.021469757487191415,medium,young,1
0.2623967480522188,1,2,0.06451612903225812,3,0.08620689655172413,0.023296098473187005,medium,young,1
0.07440393985981186,1,0,0.7258064516129032,2,0.4724137931034483,0.5296993830637627,low,senior,1
0.12782656278500143,1,0,0.11290322580645162,3,0.5862068965517242,0.05940884898169896,low,young,1
0.13242827735362328,0,2,0.532258064516129,1,0.5655172413793104,0.5880327276002674,low,adult,0
0.1112645595017849,0,0,0.967741935483871,2,0.9379310344827586,0.23039120129813387,low,senior,1
0.17072725851421425,1,2,0.3548387096774194,1,0.32413793103448274,0.025469961833036004,low,adult,0
0.0011673658701826615,1,2,0.467741935483871,0,0.33448275862068966,0.8095873155005735,low,adult,0
0.1562498371420382,0,2,0.8064516129032258,0,0.1275862068965517,0.903793438616256,low,senior,0
0.02955937149855382,0,0,0.4032258064516129,1,0.38620689655172413,0.3755607747396271,low,adult,2
0.21230945618469393,1,2,0.12903225806451613,1,0.17931034482758618,0.5542470998350445,medium,young,0
0.06022878286473669,1,1,0.33870967741935487,1,0.5413793103448277,0.428843281525388,low,adult,2
0.027782265419391824,1,0,0.8225806451612903,2,0.38275862068965516,0.10419487065042476,low,senior,1
0.032873856737108166,0,2,0.4516129032258065,0,0.5344827586206897,0.7443626762314863,low,adult,0
0.16552101519139067,1,2,0.14516129032258068,3,0.2793103448275862,0.0029744419812405137,low,young,1
0.17270239987492508,1,2,0.3709677419354839,1,0.17586206896551726,0.27367017236303115,low,adult,0
0.002491075383693358,1,0,0.6129032258064516,2,0.10689655172413794,0.3668216289321451,low,adult,1
0.1116710529744378,0,2,0.8387096774193548,0,0.8172413793103449,0.7427890787901115,low,senior,0
0.31193162571331784,1,1,0.6290322580645161,0,0.5103448275862069,0.08834395169909538,medium,adult,2
0.43829376970581335,1,2,0.12903225806451613,3,0.24137931034482757,0.0673796813011453,medium,young,1
0.019746202152330822,1,2,0.12903225806451613,3,0.3379310344827586,0.013607147802542761,low,young,1
0.06486176616202412,1,1,0.24193548387096775,1,0.3275862068965517,0.4173326952006959,low,young,2
0.15748495192432968,0,1,0.967741935483871,2,0.10344827586206896,0.3382703468636274,low,senior,1
0.10828360736899705,1,2,0.467741935483871,1,0.906896551724138,0.6213545440735,low,adult,0
0.002871511582458243,0,1,0.08064516129032262,3,0.8413793103448276,0.06834292996987244,low,young,1
0.1985929072100477,1,0,0.6129032258064516,0,0.22413793103448276,0.7887547943971597,low,adult,2
0.008286213096385856,1,0,0.5161290322580645,0,0.393103448275862,0.9612267203701887,low,adult,2
0.2531828960054199,1,2,0.0,3,0.2,0.11073931519943216,medium,,1
0.17517262943950804,1,1,0.04838709677419356,3,0.027586206896551724,0.06044402201019848,low,young,1
0.12210959689397294,1,2,0.08064516129032262,3,0.3793103448275862,0.01093855239790438,low,young,1
0.0029913750423430697,1,2,0.19354838709677424,0,0.8137931034482759,0.35905110931561623,low,young,0
0.11823748599421527,1,0,0.0,3,0.9793103448275863,0.016178947807113656,low,,1
0.12167704614743205,0,2,0.7741935483870968,2,0.02413793103448276,0.06488921632024221,low,senior,0
0.11001381035516064,0,1,0.8225806451612903,2,0.5379310344827587,0.40174863578983033,low,senior,1
0.02375902233108372,1,0,0.03225806451612906,3,0.2827586206896551,0.1047205234480135,low,young,1
0.11001381035516064,1,2,0.3709677419354839,0,0.4551724137931034,0.02155579784280696,low,adult,0
0.21640044818511087,1,0,0.7741935483870968,0,0.45172413793103444,0.6730244663817477,medium,senior,2
0.13836412434531098,1,2,0.5806451612903226,2,0.2827586206896551,0.2920612983758539,low,adult,0
0.036031998332334475,1,2,1.0,2,0.35517241379310344,0.4269429996087853,low,senior,0
0.17336946608645804,0,1,0.27419354838709675,1,0.9758620689655172,0.1806141668134282,low,young,2
0.13947937566771765,1,2,0.03225806451612906,3,0.5172413793103449,0.033267369060694746,low,young,1
0.25836829350913304,1,1,0.6935483870967742,0,0.8793103448275862,0.8606327730403301,medium,senior,2
0.1959506996378039,1,0,0.30645161290322587,1,0.810344827586207,0.6023597911908121,low,young,2
0.04312999973942726,0,2,0.29032258064516125,1,0.5551724137931034,0.5988079377605579,low,young,0
0.04846652943169086,0,2,0.03225806451612906,3,0.21379310344827585,0.07064383729231002,low,young,1
0.41853714464392733,0,1,0.8064516129032258,0,0.4103448275862069,0.8111400750433229,medium,senior,2
0.018500664460484144,1,1,0.08064516129032262,3,0.38620689655172413,0.034322707797541666,low,young,1
0.0147327826562785,1,2,0.7096774193548387,0,0.30689655172413793,0.5760186707571687,low,senior,0
0.07257993068765145,0,2,0.5645161290322581,0,0.5758620689655173,0.672029624769943,low,adult,0
0.16015321677046146,1,1,0.24193548387096775,0,0.9482758620689655,0.3499751961787327,low,young,2
0.03147197540193345,0,1,0.6129032258064516,2,0.14827586206896554,0.06359121689294833,low,adult,1
0.038877452640904704,1,1,0.8387096774193548,0,0.396551724137931,0.45844923014047434,low,senior,2
0.11001381035516064,1,1,0.532258064516129,2,0.4379310344827586,0.09237306022690457,low,adult,1
0.12072334992313102,1,0,0.25806451612903225,1,0.5344827586206897,0.0007736910102616569,low,young,2
0.06563827292388669,1,1,0.9193548387096775,2,0.8896551724137931,0.374303106729028,low,senior,1
0.26371003465617426,0,2,0.5645161290322581,2,0.5241379310344828,0.08124763893164767,medium,adult,0
0.15847512833207392,1,1,0.20967741935483875,1,0.0896551724137931,0.26590839122011944,low,young,2
0.14674935508247128,1,0,0.06451612903225812,3,0.34137931034482755,0.09980210718208427,low,young,1
0.40525314641582194,1,1,0.20967741935483875,1,0.02413793103448276,0.4520009088012562,medium,young,2
0.06197462021523308,1,1,0.6129032258064516,2,0.296551724137931,0.36400784042740547,low,adult,1
0.09220626938009745,1,2,0.935483870967742,2,0.11379310344827585,0.3523655048081771,low,senior,0
0.13582093441384163,1,1,0.06451612903225812,3,0.0896551724137931,0.053896216509799866,low,young,1
0.08818302629178934,1,2,0.09677419354838712,3,0.031034482758620682,0.11460239272851447,low,young,1
0.03802798551215572,1,1,0.12903225806451613,3,0.013793103448275862,0.04614519041134012,low,young,1
0.4129087734841181,1,0,0.016129032258064557,3,0.5310344827586208,0.04497759589802605,medium,young,1
0.12340724913359563,1,2,0.8548387096774193,2,0.12413793103448274,0.0726987229729094,low,senior,0
0.01767204315084556,0,2,0.5806451612903226,1,0.15172413793103445,0.04203205809875013,low,adult,0
0.38564244208770876,1,2,0.3709677419354839,0,0.3896551724137931,0.9654702575967585,medium,adult,0
0.23622482215910573,1,0,0.6451612903225806,0,0.2482758620689655,0.8029346483167684,medium,adult,2
0.15645308387836465,1,1,0.8870967741935485,2,0.3103448275862069,0.5232591280078835,low,senior,1
0.05767517002371212,0,1,0.016129032258064557,3,0.6586206896551724,0.1244291424061992,low,young,1
0.1049743335852203,1,0,0.6612903225806451,0,0.996551724137931,0.4858100632262176,low,senior,2
0.20791098835239857,1,0,0.6612903225806451,1,0.34137931034482755,0.20899336817071484,medium,senior,2
0.32837376553664954,1,0,0.7096774193548387,2,0.14482758620689656,0.08485730072583109,medium,senior,1
0.005565833702478046,0,0,0.6774193548387097,1,0.810344827586207,0.07667943380068484,low,senior,2
0.11237981082419156,1,0,0.32258064516129037,0,0.7758620689655172,0.522428300823971,low,young,2
0.11783620397633998,1,1,0.5,0,0.45172413793103444,0.6546319959883685,low,adult,2
0.2317169137764807,0,1,0.4032258064516129,0,0.3137931034482758,0.6874476531820817,medium,adult,2
0.14608228887093833,0,2,0.11290322580645162,3,0.04827586206896552,0.012905381152053474,low,young,1
0.2544649138807098,1,1,0.5483870967741935,1,0.4206896551724138,0.49643806371557214,medium,adult,2
0.0015842822523907548,0,1,0.5161290322580645,0,0.41724137931034483,0.7585075762566262,low,adult,2
0.10377569898637203,1,1,0.8225806451612903,2,0.5344827586206897,0.481526194582953,low,senior,1
0.010475024102978346,1,1,0.7096774193548387,2,0.22413793103448276,0.17888529341777837,low,senior,1
0.05908747426844203,1,2,0.435483870967742,2,0.07586206896551724,0.44188310073309073,low,adult,0
0.25684654871407353,1,1,0.5645161290322581,2,0.7793103448275862,0.4928324350630582,medium,adult,1
0.16006983349401988,1,0,0.016129032258064557,3,0.013793103448275862,0.06424458584340387,low,young,1
0.005690908617140475,1,2,0.4032258064516129,0,0.5206896551724138,0.39361042809110064,low,adult,0
0.16341037600646222,1,1,0.6612903225806451,1,0.48620689655172417,0.48131109369391417,low,senior,2
0.02644292154154832,1,1,0.7419354838709677,2,0.33448275862068966,0.3254684830144239,low,senior,1
0.07333559163040361,1,1,0.6774193548387097,1,0.3103448275862069,0.5395153776969955,low,senior,2
0.1499752455898064,1,0,0.8064516129032258,2,0.18275862068965515,0.11069427845078963,low,senior,1
0.4170675143966438,1,0,0.20967741935483875,1,0.3379310344827586,0.6425446704049409,medium,young,2
0.25290147744742947,1,0,0.4516129032258065,1,0.4586206896551724,0.4214807814077547,medium,adult,2
0.2714594679104672,1,0,0.5806451612903226,0,0.703448275862069,0.6279077270961246,medium,adult,2
0.16756390546421035,0,0,0.7258064516129032,2,0.35172413793103446,0.39376570404537553,low,senior,1
0.15877739270917476,1,0,0.7580645161290323,0,0.5103448275862069,0.9027495271141394,low,senior,2
0.2250410402063736,1,0,0.3548387096774194,0,0.46551724137931033,0.7662545692134165,medium,adult,2
0.36164369283685543,1,0,0.6935483870967742,2,0.21379310344827585,0.08658617412148092,medium,senior,1
0.06076556270682961,1,0,0.5967741935483871,1,0.5551724137931034,0.4440025166804018,low,adult,2
0.11001381035516064,0,1,0.6290322580645161,0,0.4793103448275862,0.47551009159264734,low,adult,2
0.03888787555045991,1,0,0.11290322580645162,3,0.6620689655172414,0.02147110186774791,low,young,1
0.11001381035516064,1,1,0.9193548387096775,2,0.30689655172413793,0.4854746402773726,low,senior,1
0.07006279803007008,1,0,0.5161290322580645,0,0.3310344827586207,0.5575549481942954,low,adult,2
0.4638090522969487,0,2,0.24193548387096775,1,0.5206896551724138,0.3387623901473038,medium,young,0
0.18813872892617972,1,0,0.7258064516129032,0,0.5862068965517242,0.5272875643454145,low,senior,2
0.06842640122990332,1,1,0.4193548387096775,0,0.11034482758620691,0.38800772212191653,low,adult,2
0.25288584308309664,0,2,0.935483870967742,2,0.09310344827586207,0.19985561352823267,medium,senior,0
0.2853844750762175,1,0,0.7419354838709677,2,0.41724137931034483,0.40697827615458765,medium,senior,1
0.23818432915548376,1,2,0.16129032258064518,1,0.017241379310344827,0.552341440396216,medium,young,0
0.2636891888370639,1,0,0.6451612903225806,1,0.18620689655172412,0.008660499544927182,medium,adult,2
0.25344868019907757,1,1,0.6290322580645161,2,0.3758620689655172,0.1621531330116679,medium,adult,1
0.08516559397555827,1,1,0.3709677419354839,0,0.9724137931034483,0.6714374251348079,low,adult,2
0.3029887693149543,1,0,0.06451612903225812,3,0.5724137931034483,0.025471978403870745,medium,young,1
0.02696927847408604,1,0,0.4838709677419355,0,0.2586206896551724,0.06853853734084217,low,adult,2
0.32831122807931834,1,0,0.04838709677419356,3,0.17931034482758618,0.01811956114041114,medium,young,1
0.2728092346978659,1,0,0.4032258064516129,0,0.5137931034482759,0.9005534814751082,medium,adult,2
0.36758475128332074,1,1,0.3548387096774194,0,0.393103448275862,0.9883516146682676,medium,adult,2
0.11321364358860775,0,1,0.4516129032258065,1,0.08620689655172413,0.1987095291038225,low,adult,2
0.04753889048127785,1,0,0.532258064516129,0,0.45172413793103444,0.9976332180302944,low,adult,2
0.0026005159340229825,1,0,0.33870967741935487,0,0.13448275862068965,0.9438942940456042,low,adult,2
0.028021992339161476,0,0,0.6129032258064516,2,0.5206896551724138,0.4460016105679067,low,adult,1
0.3838080100059932,1,1,0.4838709677419355,1,0.0,0.21589541794774933,medium,adult,2
0.19212028037626705,1,1,0.5806451612903226,0,0.013793103448275862,0.048966373009140446,low,adult,2
0.01709357167053183,0,2,0.5645161290322581,2,0.5517241379310345,0.09676985683691454,low,adult,0
0.03452067644683013,0,2,0.22580645161290325,1,0.46206896551724136,0.45164330357322907,low,young,0
0.09214894337754384,1,1,0.27419354838709675,0,0.2586206896551724,0.8989798840337333,low,young,2
0.30657946165672145,1,1,0.22580645161290325,1,0.41379310344827586,0.041218707862071935,medium,young,2
0.09028324256716261,1,0,0.04838709677419356,3,0.9379310344827586,0.08104329308706076,low,young,1
0.04068582744873231,0,2,0.6129032258064516,1,0.6172413793103448,0.48089030257973187,low,adult,0
0.021054277301508714,1,1,0.6612903225806451,2,0.503448275862069,0.07075407649794244,low,senior,1
0.050530265523620915,0,1,0.9516129032258065,2,0.15517241379310343,0.4400480212734779,low,senior,1
0.017619928603069546,1,1,0.06451612903225812,3,0.24482758620689654,0.5786563454090078,low,young,1
0.25629934596242543,1,2,0.08064516129032262,3,0.2206896551724138,0.050861277403517174,medium,young,1
0.43867420590457823,0,2,0.5645161290322581,0,0.603448275862069,0.02743880715801984,medium,adult,0
0.03819475206503895,1,0,0.532258064516129,1,0.5103448275862069,0.18221801281732425,low,adult,2
0.3962112723766839,1,2,0.6290322580645161,1,0.37241379310344824,0.4086016156765528,medium,adult,0
0.14217890924251506,0,1,0.435483870967742,1,0.4275862068965517,0.4374647940341769,low,adult,2
0.19356906480444017,1,1,0.7903225806451613,2,0.4586206896551724,0.2274066764627197,low,senior,1
0.11397451598613752,1,0,0.0,3,0.010344827586206896,0.043891336408379805,low,,1
0.1183677723636553,1,2,0.0,3,0.1896551724137931,0.04368161304156691,low,,1
0.12389191442791254,0,1,0.33870967741935487,0,0.26206896551724135,0.5652340499329828,low,adult,2
0.09711024832582014,1,2,0.6451612903225806,0,0.010344827586206896,0.09460876509235223,low,adult,0
0.17765328191364618,1,2,0.0,3,0.47586206896551725,0.027567867691443152,low,,1
0.22634390390077389,1,0,0.6612903225806451,0,0.706896551724138,0.8434018474477608,medium,senior,2
0.1629204992573677,0,1,0.5806451612903226,1,0.11724137931034483,0.008870222911740073,low,adult,2
0.03902858482945514,1,0,0.08064516129032262,3,0.49655172413793097,0.0666590933228651,low,young,1
0.01200719180759309,1,0,0.6612903225806451,1,0.5206896551724138,0.4443110520181169,low,senior,2
0.0245563749120567,0,2,0.11290322580645162,3,0.17586206896551726,0.024072478244561647,low,young,1
0.2671131146259478,1,1,0.9838709677419355,2,0.06896551724137931,0.46334680850777793,medium,senior,1
0.25426166714438336,1,1,0.4032258064516129,1,0.5448275862068966,0.4685058688933194,medium,adult,2
0.006545587200667067,1,0,0.4193548387096775,1,0.503448275862069,0.6012029517219499,low,adult,2
0.03472913463793418,0,2,0.9838709677419355,2,0.4103448275862069,0.3453350666879975,low,senior,0
0.2791515751622065,1,2,0.4032258064516129,1,0.041379310344827586,0.6413280060013149,medium,adult,0
0.1409490059150012,0,2,0.12903225806451613,1,0.14827586206896554,0.4142513749652142,low,young,0
0.05092633608671861,1,1,0.8709677419354838,2,0.027586206896551724,0.4946702032837839,low,senior,1
0.10205070745498605,1,2,0.6935483870967742,2,0.30344827586206896,0.2777873378172906,low,senior,0
0.1307658232795685,1,0,0.3870967741935484,1,0.8137931034482759,0.5513741585858193,low,adult,2
0.023065898845662767,1,2,0.16129032258064518,3,0.6724137931034483,0.014319669497483992,low,young,1
0.09308179378273444,1,2,0.27419354838709675,0,0.5862068965517242,0.3455044586381156,low,young,0
0.20138103551606432,1,1,0.4516129032258065,0,0.4068965517241379,0.4545222945349586,medium,adult,2
0.08696875732860826,1,2,0.935483870967742,2,0.034482758620689655,0.253851314199213,low,senior,0
0.1797743440081299,1,1,0.8225806451612903,2,0.8379310344827586,0.2652012470474042,low,senior,1
0.0388722411861271,1,0,0.8709677419354838,2,0.36896551724137927,0.15517378135263507,low,senior,1
0.3499335539515856,1,1,0.6451612903225806,1,0.15172413793103445,0.3435315801714623,medium,adult,2
0.13277744482372253,1,0,0.435483870967742,1,0.489655172413793,0.41115257778249803,low,adult,2
0.023717330692862915,1,2,0.11290322580645162,3,0.34137931034482755,0.3950374880518178,low,young,1
0.17168095473851525,0,2,0.12903225806451613,3,0.19310344827586207,0.1055614334860998,low,young,1
0.18854001094405504,0,1,0.6451612903225806,0,0.6482758620689656,0.5593046594885708,low,adult,2
0.006076556270682962,1,1,0.5645161290322581,0,0.14482758620689656,0.975391786103676,low,adult,2
0.024577220731167106,1,0,0.7419354838709677,0,0.06206896551724138,0.5479876639640138,low,senior,2
0.018620527920368973,1,1,0.7258064516129032,2,0.4103448275862069,0.29499339236956484,low,senior,1
0.07865648695833441,0,1,0.30645161290322587,0,0.296551724137931,0.7933572812323131,low,young,2
0.1263048179899419,0,2,0.06451612903225812,3,0.7724137931034483,0.025662208252614487,low,young,1
0.025254709852255256,1,1,0.04838709677419356,3,0.02413793103448276,0.048050177659890544,low,young,1
0.022513484639237042,1,0,0.11290322580645162,3,0.24137931034482757,0.03205070465706869,low,young,1
0.2311436537509446,1,0,0.5645161290322581,2,0.2655172413793103,0.20384842378101656,medium,adult,1
0.19015556192511138,1,2,0.8064516129032258,2,0.16206896551724137,0.38938907314371296,low,senior,0
0.3945852984860724,1,0,0.06451612903225812,3,0.09310344827586207,0.6339540786489514,medium,young,1
0.010568830288975166,1,1,0.532258064516129,1,0.21379310344827585,0.3512718512254701,low,adult,2
0.24759621648383145,1,0,0.25806451612903225,1,0.3275862068965517,0.12767246049873832,medium,young,2
0.017969096073168826,1,0,0.6129032258064516,2,0.04827586206896552,0.452136691237462,low,adult,1
0.3592151549104932,1,1,0.14516129032258068,3,0.2862068965517241,0.10301383233154576,medium,young,1
